,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_au_prc_macro,mean_test_au_prc_micro,mean_test_f1_macro,mean_test_f1_micro,mean_test_precision_macro,mean_test_precision_micro,param_classify,param_classify__hidden_layer_sizes,param_classify__learning_rate,param_classify__max_iter,param_classify__momentum,param_reduce_dim,param_reduce_dim__k,params,rank_test_accuracy,rank_test_au_prc_macro,rank_test_au_prc_micro,rank_test_f1_macro,rank_test_f1_micro,rank_test_precision_macro,rank_test_precision_micro,split0_test_accuracy,split0_test_au_prc_macro,split0_test_au_prc_micro,split0_test_f1_macro,split0_test_f1_micro,split0_test_precision_macro,split0_test_precision_micro,split1_test_accuracy,split1_test_au_prc_macro,split1_test_au_prc_micro,split1_test_f1_macro,split1_test_f1_micro,split1_test_precision_macro,split1_test_precision_micro,split2_test_accuracy,split2_test_au_prc_macro,split2_test_au_prc_micro,split2_test_f1_macro,split2_test_f1_micro,split2_test_precision_macro,split2_test_precision_micro,split3_test_accuracy,split3_test_au_prc_macro,split3_test_au_prc_micro,split3_test_f1_macro,split3_test_f1_micro,split3_test_precision_macro,split3_test_precision_micro,split4_test_accuracy,split4_test_au_prc_macro,split4_test_au_prc_micro,split4_test_f1_macro,split4_test_f1_micro,split4_test_precision_macro,split4_test_precision_micro,std_fit_time,std_score_time,std_test_accuracy,std_test_au_prc_macro,std_test_au_prc_micro,std_test_f1_macro,std_test_f1_micro,std_test_precision_macro,std_test_precision_micro
0,0.010955095291137695,0.022400426864624023,0.2835820895522388,0.5,0.5,0.1469660473172326,0.2835820895522388,0.09452736318407962,0.2835820895522388,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(2,)",constant,100000,0.01,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",5,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 5, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (2,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.01}",61,33,33,63,61,64,61,0.3448275862068966,0.5,0.5,0.17094017094017097,0.3448275862068966,0.1149425287356322,0.3448275862068966,0.25925925925925924,0.5,0.5,0.1372549019607843,0.25925925925925924,0.08641975308641975,0.25925925925925924,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.006318219367135974,0.011106641116317184,0.03241722268261389,0.0,0.0,0.01270166172199486,0.03241722268261389,0.010805740894204632,0.03241722268261389
63,0.13323516845703126,0.01335439682006836,0.31343283582089554,0.5,0.5,0.15830891950294937,0.31343283582089554,0.10447761194029852,0.31343283582089554,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(6,)",constant,100000,0.9,"SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>)",10,"{'reduce_dim': SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (6,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.9}",50,33,33,56,50,59,50,0.27586206896551724,0.5,0.5,0.14414414414414414,0.27586206896551724,0.09195402298850575,0.27586206896551724,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.01092451874628456,0.001621332380872581,0.05196193830439345,0.0,0.0,0.019766794977776652,0.05196193830439345,0.017320646101464485,0.05196193830439345
10,0.006600046157836914,0.01167454719543457,0.30597014925373134,0.5,0.5,0.1554834916555724,0.30597014925373134,0.10199004975124379,0.30597014925373134,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(2,)",constant,100000,0.6,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",5,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 5, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (2,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.6}",55,33,33,59,55,61,55,0.27586206896551724,0.5,0.5,0.14414414414414414,0.27586206896551724,0.09195402298850575,0.27586206896551724,0.25925925925925924,0.5,0.5,0.1372549019607843,0.25925925925925924,0.08641975308641975,0.25925925925925924,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.0008138648961333811,0.0007600560328583144,0.04910308174128329,0.0,0.0,0.018806634994438007,0.04910308174128329,0.0163676939137611,0.04910308174128329
27,0.17564258575439454,0.013459396362304688,0.35074626865671643,0.5,0.5,0.1730862566683462,0.35074626865671643,0.11691542288557213,0.35074626865671643,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(3,)",constant,100000,0.6,"SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>)",5,"{'reduce_dim': SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>), 'classify__max_iter': 100000, 'reduce_dim__k': 5, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (3,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.6}",28,33,33,45,28,51,28,0.3448275862068966,0.5,0.5,0.17094017094017097,0.3448275862068966,0.1149425287356322,0.3448275862068966,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.0964170104452593,0.0019048019597695859,0.009871859999870471,0.0,0.0,0.003568774083621035,0.009871859999870471,0.0032906199999568246,0.009871859999870471
4,0.24026718139648437,0.0214388370513916,0.3656716417910448,0.5,0.5,0.17842464409628592,0.3656716417910448,0.1218905472636816,0.3656716417910448,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(2,)",constant,100000,0.1,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",5,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 5, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (2,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.1}",17,33,33,42,17,47,17,0.3448275862068966,0.5,0.5,0.17094017094017097,0.3448275862068966,0.1149425287356322,0.3448275862068966,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.2150171219189543,0.0031680296220343925,0.017653680370541592,0.0,0.0,0.006322750190500952,0.017653680370541592,0.005884560123513867,0.017653680370541592
7,0.2729813098907471,0.019368648529052734,0.3656716417910448,0.5,0.5,0.17843755269128403,0.3656716417910448,0.1218905472636816,0.3656716417910448,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(2,)",constant,100000,0.2,"SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>)",5,"{'reduce_dim': SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>), 'classify__max_iter': 100000, 'reduce_dim__k': 5, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (2,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.2}",17,33,33,41,17,47,17,0.3793103448275862,0.5,0.5,0.18333333333333332,0.3793103448275862,0.1264367816091954,0.3793103448275862,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.16530147183370836,0.008874793568867159,0.01619151380112132,0.0,0.0,0.005804926076405828,0.01619151380112132,0.005397171267040442,0.01619151380112132
20,0.006978321075439453,0.012232303619384766,0.3358208955223881,0.5,0.5,0.16711923575400306,0.3358208955223881,0.11194029850746269,0.3358208955223881,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(3,)",constant,100000,0.1,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",5,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 5, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (3,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.1}",41,33,33,53,41,53,41,0.3793103448275862,0.5,0.5,0.18333333333333332,0.3793103448275862,0.1264367816091954,0.3793103448275862,0.25925925925925924,0.5,0.5,0.1372549019607843,0.25925925925925924,0.08641975308641975,0.25925925925925924,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.0009023013718239642,0.0014124951157297569,0.04065161005097054,0.0,0.0,0.015729338190068394,0.04065161005097054,0.013550536683656841,0.04065161005097054
34,0.06568961143493653,0.01325817108154297,0.3358208955223881,0.5,0.5,0.16726256129241202,0.3358208955223881,0.11194029850746269,0.3358208955223881,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(3,)",constant,100000,0.05,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",10,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (3,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.05}",41,33,33,51,41,53,41,0.3448275862068966,0.5,0.5,0.17094017094017097,0.3448275862068966,0.1149425287356322,0.3448275862068966,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.11697344764751177,0.0024849494270721977,0.03405700693348328,0.0,0.0,0.013150031393340695,0.03405700693348328,0.011352335644494423,0.03405700693348328
31,0.1576632022857666,0.014462947845458984,0.34328358208955223,0.49969964419389123,0.49969964419389123,0.16995631025481775,0.34328358208955223,0.11532338308457712,0.34328358208955223,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(3,)",constant,100000,0.9,"SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>)",5,"{'reduce_dim': SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>), 'classify__max_iter': 100000, 'reduce_dim__k': 5, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (3,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.9}",37,43,43,49,37,52,37,0.27586206896551724,0.5,0.5,0.14414414414414414,0.27586206896551724,0.09195402298850575,0.27586206896551724,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.34615384615384615,0.49845201238390097,0.49845201238390097,0.17142857142857146,0.34615384615384615,0.12,0.34615384615384615,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.02910467482182155,0.0026876503449469206,0.03829174692182041,0.0006121547663921006,0.0006121547663921006,0.01452907783744447,0.03829174692182041,0.012960029045945065,0.03829174692182041
59,0.1277130126953125,0.012438201904296875,0.34328358208955223,0.4982639385508939,0.4982639385508939,0.22632545626977488,0.34328358208955223,0.18756416331043196,0.34328358208955223,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(6,)",constant,100000,0.6,"SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>)",10,"{'reduce_dim': SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (6,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.6}",37,44,44,13,37,16,37,0.3793103448275862,0.5,0.5,0.18333333333333332,0.3793103448275862,0.1264367816091954,0.3793103448275862,0.2222222222222222,0.4203781512605042,0.4203781512605042,0.18326118326118324,0.2222222222222222,0.1626984126984127,0.2222222222222222,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.4230769230769231,0.5737368339148525,0.5737368339148525,0.42879256965944273,0.4230769230769231,0.4259259259259259,0.4230769230769231,0.006466459373837316,0.0018681786289650633,0.06687690490704541,0.048263233528784893,0.048263233528784893,0.09948376737660448,0.06687690490704541,0.11823304539028164,0.06687690490704541
60,0.009376764297485352,0.011680364608764648,0.3582089552238806,0.4954365171048781,0.4954365171048781,0.21244587365954212,0.3582089552238806,0.16676024638711207,0.3582089552238806,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(6,)",constant,100000,0.8,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",10,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (6,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.8}",24,45,45,22,24,28,24,0.4827586206896552,0.4337092731829574,0.4337092731829574,0.39443436176648516,0.4827586206896552,0.376984126984127,0.4827586206896552,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.23076923076923078,0.5504201680672269,0.5504201680672269,0.125,0.23076923076923078,0.08,0.23076923076923078,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.0064971969819433385,0.0009909837538144934,0.08120726926863646,0.03772898051165735,0.03772898051165735,0.0975401028221381,0.08120726926863646,0.1114765541286059,0.08120726926863646
38,0.13563618659973145,0.011749792098999023,0.3358208955223881,0.49436495925943036,0.49436495925943036,0.21525362959735217,0.3358208955223881,0.19345069524174002,0.3358208955223881,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(3,)",constant,100000,0.2,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",10,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (3,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.2}",41,46,46,19,41,13,41,0.41379310344827586,0.4099310776942356,0.4099310776942356,0.3013923013923014,0.41379310344827586,0.35042735042735046,0.41379310344827586,0.25925925925925924,0.5,0.5,0.1372549019607843,0.25925925925925924,0.08641975308641975,0.25925925925925924,0.46153846153846156,0.5729673448326699,0.5729673448326699,0.3434343434343434,0.46153846153846156,0.3333333333333333,0.46153846153846156,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.2692307692307692,0.49845201238390097,0.49845201238390097,0.14583333333333334,0.2692307692307692,0.09333333333333334,0.2692307692307692,0.13634554717557598,0.0013611785065755155,0.08534758018319351,0.05251135556906049,0.05251135556906049,0.08951295287259468,0.08534758018319351,0.12437608795048775,0.08534758018319351
