grp,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
B,1062.86602034611,1059.82340483783,293.496323859892,84.3071823721059,59.9257123223871,-50.9931776615686,354.828198592169,276.700523920212,650.164772220296,751.064868902473,345.738770184496,452.344143654611,93.5809382465882,1029.48784430797,547.236708111754,674.88376865749,463.204791579215,599.48540748184,466.465273806801,345.52104069034,313.773049676984,1296.48696447324,1036.32140421692,523.449481471892,348.046766043946,110.135557116689,144.641905761425,811.25934234432,874.06396660622,10.2078822647336
C,-351.979379677871,1129.89807278642,298.752503503358,68.6168286773881,69.9860949025936,31.9263592539185,333.96312856489,282.946572890911,713.799417992226,864.940131113793,630.040382440282,328.230366626337,95.8850219538287,959.450747200072,563.785459546,670.541875619195,-10.9739430194002,595.736520116978,468.677917333134,342.410830658883,1611.70925365882,-519.818746014043,912.176307661721,1407.92170588971,266.263370038228,68.7514630464145,173.155598827709,-276.71626946121,875.538087636648,197.697214835395
C,11.5360911626885,859.212737254751,294.958326299748,70.0625528713658,71.1022278753559,87.3140669582251,330.402905577551,273.719189716009,814.020418994766,893.52730714642,278.142554639109,306.590556744986,99.0666443474207,-480.905871424611,564.024112802201,671.935097422989,91.9213937987326,599.547440213207,469.60467989772,329.003342889858,1980.90709721308,1086.11373795811,929.743498168452,810.211057694854,312.151410049371,144.727778116848,58.6910398739406,361.659331728201,882.822142194838,122.904695355108
C,-530.226179764677,1030.55120143207,293.350289386608,86.907541725913,69.4301058048284,-30.6574314629837,332.186116239,265.136693906099,654.679247781827,751.975918920575,-6.02798785189356,99.4569217483519,99.9030562637841,15.8908444204873,568.734210450065,671.681865391815,40.8912274032026,597.950354035104,466.236495173207,331.649762199132,722.099575088292,-505.1477156245,982.938490527427,-226.056229629553,372.494203250975,-83.536431292565,275.614673027922,379.655149109139,874.612272441203,95.1025889613899
C,-325.234146064212,1278.62890610118,292.350920806706,73.4692639295681,72.2433849741603,69.5180504835988,340.293629898902,292.658966237335,701.904478436448,774.364226424533,519.649079423949,353.784185812419,96.3771341709902,94.2445523358779,564.666837656272,676.27230058251,253.896788689798,593.976522243564,467.31504096893,343.094564837605,-97.8850106930407,233.688057695571,908.288886264394,1669.13086721074,244.24744947291,12.8880960570151,254.930726104058,541.22010327505,879.096864489964,248.104877461823
C,-448.572432207938,963.386189340139,297.223254507116,84.3338324167276,74.0099737263294,75.7325825626959,322.997802840746,277.954420055769,647.851851627569,868.054349929349,337.414919496661,238.631485569989,97.6489839395265,205.152443663502,550.779663920287,673.052840061505,117.758621774064,594.077288782315,468.171880970395,340.361731310088,884.519856278517,359.916001429238,1002.441157376,410.696353621209,300.918560605021,19.8591633245861,188.277321961657,69.9960559902254,874.996313435282,75.7185636312785
C,1263.60481481091,1118.83821102912,291.704264139308,71.4110342355671,64.6730320050087,155.026409013476,333.46082287919,289.628619237126,663.503222552228,838.741364086929,817.791021598684,385.214710003625,93.9230410839844,781.811417338942,567.081191575564,677.843975817322,-18.4675960993891,597.928291482528,466.291922660421,333.016751181983,1490.19299891929,-34.4775216920706,929.267676252292,684.269467094935,278.570820887266,103.333294576872,105.054817595214,115.5840735884,873.507465323866,133.062060773857
A,-201.295707717168,771.159022450632,296.755965631511,92.861406391631,65.480036515522,47.9452157401701,328.782517889101,278.379109838209,669.955052927411,749.518840151043,454.471171767235,291.067348794343,101.75264462342,781.0150406818,562.136899136131,679.136748168226,239.665718085194,600.859362881881,466.400958489935,338.759532580385,510.098876443488,515.608122259554,957.844004585568,487.937659533185,383.312166797174,122.062484316693,335.615693303304,591.612327889495,874.127391413412,102.948155145211
A,131.789182664569,934.081746344161,294.931013722653,86.9832408839715,68.7312180506675,33.30130695512,339.260139171007,260.441873825143,700.859979909866,917.231433352189,196.967089778731,233.643009741951,85.3338309358927,878.258268970433,560.686268830912,679.613644333488,-186.919077265505,600.943157505254,466.818666547609,332.671981227976,413.334292859603,-45.4797853420433,936.301043806602,758.356208764236,169.558301701927,294.426466699452,257.460859671254,558.233000061074,877.960784741165,-33.8344346803873
C,784.529858560203,1096.05944073656,296.373919353619,62.4264354809948,70.5528018286122,-35.0216643875046,332.10579793425,266.35615184908,691.611673375143,839.489908752542,390.883383049446,229.067544498789,93.7044768179408,722.65806932973,548.895954498236,675.54169182092,70.8387222482886,602.971574692236,469.040129198142,341.041629611973,-254.6570523808,1007.04089878833,982.421008170208,690.231215255173,203.027765125694,-111.532067271248,186.038344072057,460.676095766787,879.524327933818,-21.6782212938961
A,-1905.53646304014,634.676731732993,293.285680779223,82.3800989775367,69.5134414621672,-81.7196684840848,340.277338103801,278.849099537831,673.427387463828,816.395968852137,270.402005681809,351.505795536705,111.073223212544,481.278044475888,552.127904082162,677.282274231582,306.902552821221,598.830954267556,467.350454051995,334.804825681157,1669.27406488651,1406.45824156816,979.671822025777,1164.52172524008,461.768848646947,83.0903461489227,461.840251840484,376.997252139533,875.030060998502,44.6224189928745
B,-241.004484203551,900.842262903097,300.150120845633,75.016981698871,63.7419536114872,87.5776207056774,338.564119740765,276.085795911845,586.275180131152,722.726518100689,266.538059388575,373.621242158513,103.136574446454,-1360.09230054317,562.682634772683,676.063490249345,-99.7785050222186,603.589495140103,463.337373011308,346.879505276971,209.679163935617,631.703459105916,1020.31294309396,766.086729230051,537.179841536838,-5.58378485942364,96.4878999858983,170.41343377761,878.679952470672,161.447841931946
B,673.941546521877,843.89406248053,297.871527438331,73.7023889519729,68.2639355684238,95.9088808620934,330.915387729949,264.151343137807,704.49514225423,735.302678820668,-41.8473684678731,381.114210579093,92.6395139194859,1162.91524078229,546.877154702849,674.270435463718,176.51691193771,601.934690083475,464.233039590158,336.492994824955,177.090629639982,-1013.09867607527,939.901418259883,-384.715731862107,412.761753920117,161.046666421067,218.380804149196,343.549718243183,871.948451945971,67.0906950369348
A,387.40994606033,1191.63839886293,297.211717861443,76.466359155433,66.7627157863128,-114.415095200531,342.946539970572,291.445449052504,704.457117767445,709.64375232244,749.351077367603,229.467989059175,74.5605248383521,-1034.85068383794,562.147053410494,676.664268829124,309.801842281934,600.505781133503,470.684193287546,336.829627164953,49.4121405648158,4.12864464861025,929.874783575431,-579.217341273915,194.82306310734,132.322324286789,292.028596899155,-388.44003299182,876.674134641853,61.0854390768823
A,-197.562380666961,751.047195166138,295.454771112138,68.6940760037664,68.5700231078382,-60.7290062046291,336.858142309669,263.032509212368,763.108982980799,797.569245984661,78.076726728366,320.969299580624,87.3122164729844,350.318116753193,562.909651247842,677.293305230034,-18.6320701994317,600.388383746689,469.690021336338,335.244502216907,1739.60259227989,1546.12409906377,995.662600933908,-196.688142089213,267.712584620385,93.7178573985186,409.638228587596,34.608591746029,877.298178766287,100.755607633532
C,-194.282641718446,873.386131370393,290.699902231285,78.052541349252,64.9044441546868,-0.624197435263817,339.539528597786,277.627360968218,638.119503116753,785.244629994998,194.057701796274,263.866004624296,90.9306908192592,-8.8321577532441,556.212084549373,673.037520602637,379.058080981675,596.138593845888,472.658132607648,347.029665674554,-1888.76053834852,2094.45170780256,968.788757263625,277.483755667497,292.641239552537,22.5446841536362,262.416081592521,226.86356693004,875.409257323973,108.092772586505
C,1503.37038603121,816.189853778785,294.367261354839,70.9682613654193,67.8160897263969,28.7472192608488,326.95974158833,287.282436623716,690.853249796341,785.508594477532,467.60358930418,386.278322762893,82.6705573745572,-335.553116015054,566.951613626579,674.182348675619,259.246510207959,596.257943620195,467.181896718252,334.737611788557,1273.22268571328,749.827125212846,969.680285632612,476.55932592943,238.848706659741,29.1956183768956,299.79261374945,5.9619637212013,879.385397187105,61.4554091947239
C,34.7039479880615,943.144350035039,292.749964480915,68.1970185726052,70.9035290110571,141.747620728053,337.517283774264,269.074946861528,782.433357128517,859.990144496453,370.779229511486,233.568511596342,82.2618499399417,341.386485775002,571.017853362685,675.236154685315,157.163206452826,596.221425563011,469.442467362258,351.627909139834,797.091156768313,1773.03900545979,976.722472531023,-284.444110403589,285.869982239787,-156.794942106246,145.845953680446,128.935423897744,881.241437751016,175.933489431296
A,-836.166223430963,522.092425961983,297.251504098651,83.3361264859857,68.4462528081899,224.44000098563,341.803104736664,274.997465826703,629.626971765974,777.473153934461,366.826550962597,339.444798001456,71.458519945924,1079.60100129302,565.854132119654,675.734309749261,-208.941358587931,596.99492478741,463.175683429648,334.31780991844,1555.20035867094,923.268875382742,953.561284178622,158.914628652514,357.565897017914,121.106447132609,375.188770763191,16.8362626444863,875.8888569903,143.685093646034
A,-135.504254540876,1119.9762971562,296.481085204888,77.2893808644263,66.7646905365221,-54.5256486160133,333.854649768892,276.215703667671,722.634183333105,621.048925067481,612.801330931907,367.463217508356,92.6003506668397,-394.845646576825,560.23064126223,678.096391997633,375.242244699145,598.315256936449,471.393506171022,318.53815141391,1555.55581175351,2099.23944257523,995.726060393138,85.0083033482609,262.63073821648,52.860788397706,424.334727393888,123.787100779396,870.692859933098,64.3444515310423
B,25.8314435620294,925.023906833638,289.542296861325,92.0631280747819,64.3544091526192,110.391812276132,344.524431150128,270.615575765533,798.512338650984,623.39631059557,303.67711992447,333.849354820404,86.2094599560075,839.580247113319,555.892721259304,676.828060339793,411.274122704877,598.611259223949,464.014868314953,332.327631784619,25.1726613074849,1124.5960091027,1027.58028047668,518.126308545584,297.286338370792,61.4877344016898,166.520706062476,84.4209834215358,877.393188034509,176.974318506667
A,-85.6464771181115,793.525976623331,296.380085353256,70.4335079666964,68.5132757169274,-115.005798092537,337.394716194957,279.244589171482,691.34867229568,656.114634342582,301.489137780305,350.964997586278,73.5690122122918,-381.797492014535,566.339413231237,678.94738314268,-170.45001137795,600.75488612951,467.986958258998,324.330441091589,1933.35725520617,622.928325518099,954.518590275147,893.439073041689,176.339121460486,136.205431235075,324.500107400583,654.653376344184,870.023641951169,-27.9507989160066
C,-357.201436192322,777.697735408884,296.079153988451,71.1236888783983,65.4536264789638,-153.893113673741,323.215364276075,284.937276722414,682.958455345513,782.627613011018,362.073537055107,296.076058246391,84.0552678335883,-1457.24088661013,564.734691080428,674.522050152684,149.546388703674,594.289450882592,467.618026005294,350.393091501761,306.923538039473,1584.09534541515,964.587000537034,652.316472964987,203.841200167949,58.0098355482089,102.217686683187,295.820168089591,879.167099199057,-91.9683534037245
B,-2290.22195771767,1455.7041938307,293.22163545613,74.0229201824532,63.2147092480988,118.773313248457,329.58328170413,280.947172044961,706.459462137842,789.185032215933,672.035800404796,421.742024326405,94.3463465879,-222.363710824083,548.985905416274,681.266150150693,591.938353665745,603.778823068396,467.167302526794,334.822951191252,-725.247094132248,37.7713352781219,998.736854635426,1008.37860225158,423.589770844256,-47.9435046047591,45.0848566408224,450.453207664484,873.00906899908,344.317644162359
B,940.92128164107,1098.84939845941,291.771060435945,72.1168437661827,69.5036675732647,65.8570762584946,331.063188689962,276.917880248426,825.600772018841,829.06204983861,436.797857714822,341.737011460981,95.2147786632846,761.846961980121,540.588650407841,676.574176407617,203.291335447562,600.170639537858,463.822237628592,333.289992057346,1122.16303135957,518.196044304755,912.150152417371,-31.1465627772774,570.69575283261,-69.1308440713443,25.7770921856462,479.428712276377,872.966076496403,172.304735240275
A,-2144.60448780729,1111.37815716443,296.526420960383,86.0962225451543,66.0824218656542,-90.0260029778858,324.63410309499,274.152674608713,579.814492655232,738.886501800611,268.659434785538,309.299123285983,97.8675677361055,979.530755320536,562.200947727361,679.970783651362,99.4129985447905,600.262641808404,471.471139252938,328.0505914271,202.811875483928,560.080422978825,953.741160345339,182.081043281783,378.174986485831,188.178165619924,329.5225466406,509.18048543482,881.734180009113,-9.48183084464235
B,238.699423141138,1003.29155327363,294.465649235412,86.4536168726175,63.2989662961995,134.715267420945,335.565159536823,289.158404143263,714.073174078769,759.18753521818,426.709937659154,485.415850072989,87.0022350831481,-781.216871902669,561.530584553668,679.323797765409,537.259082205195,601.395754149984,464.013338105425,339.14140392082,338.904705866882,-369.674955158756,959.603261976018,19.4217095707168,419.976717958224,98.4984816221388,23.1369173860965,211.271713632588,872.10141066726,37.7638033314305
C,-258.668766756547,1258.35426595096,294.472163442464,69.9937018310645,67.2528291595068,-41.766380646233,337.085853246306,286.342640416824,742.584366537924,799.790872346158,259.435862247688,357.575323189612,91.0903111098718,917.932251342902,560.62152067761,675.64394599304,-204.937014378236,598.016707955995,467.134690942269,346.088419364027,846.26753479162,323.340940380147,931.855649312673,1038.54619393494,292.217484217796,66.3229100070257,345.486404945395,401.533630552012,880.806845539172,5.53254554981484
C,415.779773442336,979.562756646667,296.121768437208,82.3878464291672,69.782345362668,-142.399661840943,337.532985089544,271.187584781669,639.542903904987,769.818793621807,365.900549374757,321.161882121489,74.0405958986859,756.306165639956,557.342697329774,672.965145298168,247.024574591798,598.447714144622,466.792879276471,337.030452011367,470.902665272851,1341.15565949305,963.700032957685,675.325910463159,165.203925362148,60.0385147610711,361.890726463905,801.453224795797,876.653723840582,183.369522299059
C,1246.71428694201,815.302911466996,294.195042370444,78.2739649078968,70.0871880718068,51.5650748675716,340.49897223107,291.611907613183,695.834873395865,865.763769889202,262.258965714136,187.670728721554,81.2870220433111,373.728257824282,571.140884008169,672.464298214024,253.988010469373,596.767992691014,466.961459143336,341.237714410767,-1279.83586552032,-80.7356241481168,1000.37219463861,412.844730280499,208.448333988562,2.58739368747555,225.030101598682,535.883221853219,874.789810659133,38.5619344670384
C,-613.959561696027,882.404685010575,292.479383094317,74.1280360802882,70.079689995876,-32.5973740838247,332.890888639084,282.768508245879,715.479116819604,860.255579923235,530.117728596281,262.055362996184,90.3878293262912,-888.501116586983,553.064810791203,677.994942958452,196.791323463147,600.561268471869,464.467553109408,339.537397833407,2360.72192050911,847.327019351986,962.279707867899,902.705880859966,380.391002102829,-9.51773662842331,186.279573084927,268.591142319186,873.048462720285,49.7286243590215
A,-901.70827861968,1002.70428935234,293.256908926579,79.0029449393248,64.4004923027852,25.1148484356309,349.556569667946,283.248122830065,708.42233553538,728.256106830686,-374.164762209685,283.144086987179,96.8525008173197,201.604495612105,563.807511287898,678.242710615837,627.5472016444,600.153776962364,465.774199515073,334.578556546827,97.6008700628241,2102.3253232194,930.641089490049,1283.66672711325,309.527395537034,272.023679180301,422.692375148585,-745.399938111254,867.708926387092,172.330736405824
A,-443.300308955327,1376.18171121414,292.371729717339,70.4650654825816,66.4014223705968,-93.9729924771162,337.084387789169,282.522783967827,735.94093510071,640.690275284086,284.593713618978,295.323150506107,96.838026338191,-809.604458928993,558.604860830856,677.093165779891,80.6780291450943,596.06165659433,466.866693239001,331.064597122141,1039.93762008531,1788.91405324213,930.957832977303,830.343940992193,208.498155873391,-29.9641616048575,552.811128198026,-152.956818458542,875.855688497979,0.196347561105526
A,353.150050108585,1190.45377049934,296.277918258392,82.900697512537,67.1696639449504,-19.1964576266718,338.744319707837,277.686471331809,613.213278256908,815.358577631708,180.068320255876,315.98024022451,87.0895858048901,-430.648091239378,551.136552326577,676.024253674992,213.834190388715,604.213196660234,465.08970193855,337.362818095908,-668.573742988844,1955.58198393905,971.095077931487,699.64771858516,362.730005199809,330.803073609028,486.327566508358,7.16166426825663,872.412194914465,109.63476422661
B,-363.977117756077,824.633236111273,293.81084897959,75.1704118975767,60.2345816874562,135.762593519183,338.80599307844,284.865331544681,673.765339983611,711.471297825575,265.104231650052,426.38572294919,84.6771257163511,312.550335289344,554.665338611707,679.945102103215,145.464555730525,598.62413844759,464.453143842825,328.346810970449,2125.99046234685,1.52791514053081,993.491200878687,489.413580899495,328.714314573415,-29.9348825104338,283.904935003613,408.744907761118,876.689289444176,59.6337465320206
B,-122.564835220794,1177.64571277449,292.911399782983,81.2241802852694,68.2855703948606,174.643306778031,344.636020643194,280.228038415899,812.238191079874,728.415397350197,115.414391595257,535.944944401149,82.596216679326,-958.761734981489,558.961015442082,676.974804157772,271.396373365642,601.644783112531,467.181337227153,328.221632666858,529.440226081525,1483.93034283141,995.140856974326,1755.1212261467,191.158452095813,66.419713705416,122.764909414855,62.1607207520774,876.457463284679,56.0545925663827
A,158.589493981443,1127.95881006716,296.768261682153,72.2671193761029,65.8095147664438,104.183301532438,326.234544691338,286.665894152879,669.014441621776,740.88698176685,-281.087049683529,285.171303529785,92.0282217957289,620.322317116976,571.920297385443,677.08221524157,159.178074119725,600.958034326773,470.76791279526,329.734812812076,-2017.37424554349,-2086.73694367034,983.400794341626,1554.72770873729,169.412438158607,130.082785423657,471.051517128006,132.720985769724,875.410908298747,226.518786856862
A,-576.069281238864,905.289642571275,295.851043720068,88.2323870123291,70.3251017183891,-15.1014724836357,329.697378234547,278.822776084566,674.545657825771,780.442285381516,661.787580357644,375.899179371324,80.9702849387443,95.6447367536784,560.115828228358,680.047408324892,391.924297458838,600.252510551544,471.380183591439,338.889546115985,-323.798085107719,-996.062222492772,1011.72778127028,922.024927234597,263.560222416177,21.4487456115126,451.061357661302,-275.680664801587,870.534608334586,-26.3669209084571
A,-451.462364416638,933.715528905945,297.024665397319,80.4512072618491,70.5671159240159,88.4672432528195,336.990507464416,283.564847115392,732.195909989538,762.1824863234,511.041572928019,316.491239826967,96.087338230934,209.541565441343,566.292464558619,678.899683204169,823.312510083546,601.123013350368,468.615686957991,331.796742507885,-47.1084235542797,91.2796474770394,924.605186855452,120.009469007045,111.52858104789,30.5287983743151,229.057520789588,330.252982848732,872.332638718702,145.707695963251
A,695.926008656226,1157.09173256357,294.486484902104,79.566460819742,66.3087269459381,108.225397776307,343.545838453503,285.780116978314,698.097000944526,751.435217692752,497.956028492629,338.707777896901,88.3892512584041,465.900567064592,561.436776934909,680.01251497143,119.896099909177,600.508759867763,470.876583308442,329.248096673427,1669.31068127389,1969.56052517484,1041.34489624226,559.555272142013,73.8315455104216,58.4630900576809,338.900352684311,40.7657105132351,868.527223310056,182.796828175646
C,747.367720106813,1014.25371843573,295.66396844587,70.2121956483786,75.1461880952159,86.3272413565987,329.827598578071,284.747808330572,696.007597076897,783.156005257864,-41.0283927961233,435.836202625041,87.1616100797378,837.783628066811,563.568059719585,669.58915621979,178.772995692917,596.534269442179,470.685428174021,338.177516457126,779.57179426803,2831.08267118041,946.308472260753,815.590661628334,235.071561427621,66.4760646388481,289.991773123682,-4.45933342490622,882.47255323445,47.2889989521013
B,-291.889370001205,964.014528197429,293.944090064152,76.8620116748416,61.378530601753,72.000828601252,345.289565637502,279.228388453061,616.533841303957,684.621300909339,632.001586610707,381.25115697507,91.8896422662667,1087.22713682702,554.109362502426,677.121119526775,389.33815534981,601.999089459193,465.21113762625,344.629021370644,2980.55230496135,-1055.81873725543,961.617945241288,1716.61254621248,399.740507147907,-153.123415702075,239.434030121607,-10.5502773889303,872.521492729811,-28.8824243265976
B,517.669304547268,925.446134202602,295.5362355658,73.1199263275027,58.0821547078332,142.919225251326,345.077181080138,277.945662169274,621.620512439956,767.834979072598,174.520960873262,361.790807313312,93.8608808811805,-1114.60855819368,555.046812761308,678.670946956779,240.659293762919,600.883985217159,466.612361733292,342.357497400725,1684.48427535713,1215.12409650382,1016.07028308966,388.273378367011,480.800294068369,33.942259847516,241.371067275647,-144.047364287428,873.148872078515,56.9153178401714
B,90.7620586579287,898.200066452772,290.769729077404,74.2499941218241,61.703008052709,-9.12730798838155,350.757620067451,278.473949043862,714.608407765186,787.22477964841,402.663044828499,455.889578298517,103.703960676944,426.949242223867,551.163872993765,680.423931338576,344.248994311816,598.077058902586,463.931935694673,328.348195992243,-238.958591803592,758.577318541748,956.337173662897,729.107224149472,445.789419688048,-20.3603602238115,209.85940097914,709.511321883636,871.379735905055,-41.8252989149177
A,-413.053969096889,1391.19102395772,295.638812081175,73.5293855425629,71.3681169269139,91.727686283434,328.393561410536,293.772324312711,611.676137419549,699.501765483142,529.563371774388,271.19722447806,74.6614577517819,-829.787742685485,555.299814125655,673.950872068519,107.877536531573,600.73986641853,467.288006522997,331.269626198144,1634.43360487077,2050.42266400316,960.173045205648,305.288816186975,174.942787274444,51.7470150151169,373.197565427864,-141.642428344975,868.320723447524,14.3785785339568
C,-1146.78010980791,1056.90378212723,298.684491275098,82.3002260293008,64.962445810204,7.21156911328361,344.890755560555,278.157957524012,769.380146133525,802.152227596402,496.358592838819,302.213421968885,96.2730775622531,300.129693174081,564.653639761778,671.662714084307,482.427045299013,596.377514973595,465.182579864483,332.506194923508,1267.17114790972,1596.20584363811,978.459418725747,190.219451157613,244.925110579063,74.8313024788833,185.347477753193,-207.41140376032,877.610727557932,25.9705038815701
C,-79.9107317821527,1066.69354716104,295.221691635722,69.2142617097765,66.8540550290079,101.560605514584,352.828856661291,274.069959593756,643.227930478794,810.86959445807,117.309653202611,388.886666568556,91.9156592234995,-836.251027268899,550.771298811305,673.551749376903,-137.889021935958,594.469302928211,465.503015184791,334.78648660177,92.237199570294,-667.737683364199,914.697712841737,222.500676588731,313.576215573288,-13.8498556176066,314.761450936322,207.317386658195,880.177846462405,84.8042967110363
B,257.722166517743,952.93358035204,296.144466307275,86.1107927344225,65.0022297674515,148.599370575385,345.667235432531,284.362472445106,662.652696498025,758.792706865177,333.145305774642,325.230348082923,79.1124950455421,-873.356344980704,554.298474094735,676.748750764902,-200.189318103659,601.475703544834,464.06808556178,341.702787680318,1300.42860042742,-1056.85820928316,971.480230502978,-51.932905179789,369.852842606295,66.9593940871869,158.421469922532,155.631294638191,875.238801178771,127.366552237986
A,-58.7058468062899,972.431347642913,296.227581820828,68.5554358928003,68.9269274000212,98.4954365319193,319.948084860347,262.667355550793,699.43856940146,811.950703038965,494.893313240342,224.298057981879,92.5481513253236,14.2957994783455,562.881367688892,679.381741634983,356.856861602982,599.702946079787,469.637594555145,330.012900233394,2929.17420363028,1250.00762610078,881.077554788713,629.483403932831,60.4505748180269,78.4806794008638,241.181339644649,138.73354887619,871.324823937268,73.2566258041362
B,185.432835479267,924.15669986386,292.501862835427,71.2287861236619,66.6535816745664,110.936550568836,347.15212947117,280.561272644565,654.824827965143,709.372183355616,296.237993149818,413.785578976792,93.9795033573617,-560.894530617519,558.347559632234,675.105721398647,313.553092968666,599.883313539384,462.475095605077,332.08748730592,888.635581151921,545.993239246219,1015.09026249435,835.526859105721,498.835331026178,44.3530681145479,156.777527637179,51.6091523959589,875.316483132007,42.1109479124189
C,765.995038245206,1580.81446813447,293.393294689191,68.5048247123758,70.4580936010054,107.855113821349,331.165638558214,280.623750308653,613.843567969773,873.901741017738,427.885651723755,303.480842533013,84.2072999219159,1392.81157559027,564.565648388055,674.465979376516,325.076358494107,597.257378757671,470.192703059355,345.561098011005,1332.07115192725,602.163749738542,1012.99745609609,1516.42987333846,176.85303821865,-77.0591439012707,321.920319053954,-60.1926778958446,891.443892426406,207.989302135316
B,-585.862077162626,729.433333004474,294.862176581783,86.2016777167931,66.1886560228098,161.483735765436,341.173820095557,274.919848791285,739.70673086488,727.460154551111,337.599258846272,442.644224626706,106.934722197469,-384.316659227507,560.768779958943,678.211066252553,37.7713303465883,600.938967043693,466.803880778772,328.320820679006,-456.755662593943,674.139078788629,933.552897065041,303.014050985684,396.745498051753,65.1421016015472,225.881973709014,510.225119466053,878.009641045281,311.733705172419
A,738.517041970557,1249.32869918527,297.200724373279,85.6353877539148,73.4855003088869,103.697181469761,339.045017483821,258.828185784884,622.759257357663,774.980108052502,476.529265941984,314.053514964601,94.7165864534417,-282.546103495017,561.132347033443,677.594276926783,401.040308411536,602.234915969963,464.792127833488,336.389290852327,36.8139458589052,-402.236474104378,957.50448053689,310.981130161409,268.076739840655,132.810921857827,213.71120539314,80.6217170275759,868.631495683722,30.4532081896161
C,-449.266201260045,1111.26280218743,294.473396418998,72.705211041599,66.6685930645746,57.8053052697717,325.875130580041,291.214244948374,732.903044396039,810.841696695355,818.507996752067,315.830341471746,94.688741571526,672.309978156743,566.665246865462,673.434614653394,376.479431034768,596.109730305981,468.385757154888,337.75152574509,325.483421984742,-101.881299973757,959.049034760895,620.10128534708,408.218730012954,61.9303011507564,181.261657315036,661.102817252953,879.104898695615,200.630370169215
C,156.048025871319,1176.23303052425,293.921612993367,76.3291775744014,69.7661710635376,18.1568026277266,334.16582568545,277.945669411174,700.38941816869,883.44115766783,168.848824769714,259.60458105044,98.6251817309792,1133.379416811,564.808651266813,674.620585463661,817.176874887165,596.139392186909,466.363530551434,335.488159975655,-7.91266322321314,-400.797308747388,1039.22763285171,401.920806146761,306.599878702236,-92.6707679243365,275.784214008008,507.463906680613,882.612258890037,303.472289576916
A,251.481263971675,983.086627288092,295.67290687775,72.5206468335149,69.0206416091326,7.99464700526497,325.591987405353,294.492400087021,668.707147535582,729.29612951093,250.172052678229,420.515109623448,87.1543948337214,266.32937986899,565.34741154684,674.736059880963,-0.0658350665385683,598.225750215603,468.88060568259,345.115921030578,-59.1921632688158,-1343.47193196691,1016.39775138507,1238.70741735887,282.709969246719,111.076979412919,311.340265036267,855.349570171278,873.894508060762,90.7872499012849
A,-496.523932588282,1007.78961099445,292.398650131025,73.9668299721483,60.8318584360332,-38.3354407605342,326.058504019734,270.133609606386,790.867734024255,758.67658460139,470.537012732887,187.831809364658,96.6829087253936,-491.038864684717,561.391714287311,677.752218711225,-13.2793645170432,600.986993279266,471.618735710558,330.874356418492,1566.51181279235,671.538286802241,947.547364658891,710.519963672668,280.969663707671,-8.99024035149066,368.6623202108,-84.345830791073,872.143338464618,102.585271238331
C,1136.95188854441,1252.58535884375,293.568846435471,74.0353876361739,70.9843273643171,-34.9272549511179,335.460711709813,277.26379381351,691.610084870847,798.243906994265,423.869340817731,301.418021882749,76.5272853100991,-1111.07781118947,571.157989609401,675.964125487964,131.914829935136,597.361606533804,469.024840560024,332.73194276708,-701.358383093516,-447.261699766111,952.773346623083,-207.97690914343,235.457826511421,95.9625257669423,198.214718950509,188.84775440914,874.37005981623,106.887031710014
C,-969.318858763453,1174.03099616729,291.206781639986,82.2389140495371,70.7565818764769,-59.7467961406611,338.301300696296,288.741171152834,707.653122770294,850.450973916922,120.044126638903,414.270101938685,91.6395075114465,-776.818872496475,572.479038115475,677.140849544583,-27.2814948562331,597.476159191234,470.067569117212,347.940642345224,1548.54004270832,449.909504428092,968.17879373953,130.663340438662,235.654027001815,-63.0599362768997,184.631755854234,82.8410476590072,878.961208532154,74.4214297604621
B,-975.312270949116,1112.41576538357,293.631277237477,76.6395987224142,67.6042152824854,63.5732983488274,340.7974274583,271.278749625164,711.517858088294,743.617689567693,651.588963523818,384.841863943316,81.0168993560127,1137.27140086595,558.449196264528,677.756115174298,170.014109674752,599.288221931349,463.694522414886,346.411366197891,1350.21113764886,1221.23242502524,1054.39340017662,359.696748954828,446.197858119333,-78.1687794639893,214.966875573096,672.788491652196,864.324202248942,242.177779438326
A,-538.355603279761,1051.78787244069,300.101183524782,72.6325651314604,67.4036349535207,-1.19880427072867,329.614710851132,288.940921244833,688.818481782164,711.166910503223,323.700113425358,281.115320012229,87.5993125613197,768.298963547608,565.543024070466,682.218008126758,566.669209066289,597.170045219888,467.813629706231,318.648652951287,-166.301518974195,1028.71788114545,955.048577122411,328.270595060309,177.581472516128,39.0074149624378,371.750369597784,332.088003011836,876.861732220999,119.499614555667
B,399.283769655426,992.6532596565,294.282767572333,65.5638390608608,63.4475499574583,75.9675790402226,341.023900768623,283.268376529461,682.550945015486,810.71444238034,80.7977513833239,402.45783825415,86.1899737968584,1440.58052363579,541.301821703075,676.146578751518,434.384141368895,599.578487557056,465.27490870231,332.375269549907,1712.32564900704,117.926818341454,989.508122378358,332.966294868816,447.653176116647,194.576818795829,149.988624927571,525.665688488009,880.022557969865,103.023070912171
